SR750/760 - V401,ADDRESS,SETPOINT,Relay Setting Category,Info Name
Setpoint Information,1249,S3,BLOCKING FUNCTIONS,Bypass Synchrocheck
Setpoint Information,124A,S3,BLOCKING FUNCTIONS,Block Breaker Statistics
Setpoint Information,124B,S3,BLOCKING FUNCTIONS,Block Negative Sequence Voltage
Setpoint Information,124C,S3,BLOCKING FUNCTIONS,Block Restoration
Setpoint Information,124D,S3,BLOCKING FUNCTIONS,Block Frequency Decay
Setpoint Information,124F,S3,BLOCKING FUNCTIONS,Block Neutral Displacement
Setpoint Information,1260,S3,OVERCURRENT BLOCKING FUNCTIONS,Block All Overcurrent
Setpoint Information,1261,S3,OVERCURRENT BLOCKING FUNCTIONS,Block All Phase Overcurrent
Setpoint Information,1262,S3,OVERCURRENT BLOCKING FUNCTIONS,Block All Ground Overcurrent
Setpoint Information,1263,S3,OVERCURRENT BLOCKING FUNCTIONS,Block All Neutral Overcurrent
Setpoint Information,1264,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Phase Time Overcurrent 1
Setpoint Information,1265,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Phase Instantaneous Overcurrent 1
Setpoint Information,1266,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Phase Instantaneous Overcurrent 2
Setpoint Information,1267,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Ground Time Overcurrent
Setpoint Information,1268,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Ground Instantaneous Overcurrent
Setpoint Information,1269,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Neutral Time Overcurrent 1
Setpoint Information,126A,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Neutral Time Overcurrent 2
Setpoint Information,126B,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Neutral Instantaneous Overcurrent 1
Setpoint Information,126C,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Neutral Instantaneous Overcurrent 2
Setpoint Information,126D,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Negative Sequence Time Overcurrent
Setpoint Information,126E,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Negative Sequence Instantaneous Overcurrent
Setpoint Information,126F,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Phase Time Overcurrent 2
Setpoint Information,1270,S3,OVERCURRENT BLOCKING FUNCTIONS,Block All Sensitive Ground Overcurrent
Setpoint Information,1271,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Sensitive Ground Instantaneous O/C
Setpoint Information,1272,S3,OVERCURRENT BLOCKING FUNCTIONS,Block Sensitive Ground Time O/C
Setpoint Information,1280,S3,TRANSFER FUNCTIONS,Selected To Trip
Setpoint Information,1281,S3,TRANSFER FUNCTIONS,Undervoltage on Other Source
Setpoint Information,1282,S3,TRANSFER FUNCTIONS,Incomer 1 Breaker Closed
Setpoint Information,1283,S3,TRANSFER FUNCTIONS,Incomer 2 Breaker Closed
Setpoint Information,1284,S3,TRANSFER FUNCTIONS,Tie Breaker Connected
Setpoint Information,1285,S3,TRANSFER FUNCTIONS,Tie Breaker Closed
Setpoint Information,1286,S3,TRANSFER FUNCTIONS,Block Transfer
Setpoint Information,1287,S3,TRANSFER FUNCTIONS,Transformer Lockout
Setpoint Information,1288,S3,TRANSFER FUNCTIONS,Source Trip
Setpoint Information,1289,S3,TRANSFER FUNCTIONS,Close From Incomer 1
Setpoint Information,128A,S3,TRANSFER FUNCTIONS,Close From Incomer 2
Setpoint Information,1290,S3,AUTORECLOSE FUNCTIONS (SR760 ONLY),Initiate Reclosure
Setpoint Information,1291,S3,AUTORECLOSE FUNCTIONS (SR760 ONLY),Cancel Reclosure
Setpoint Information,1292,S3,AUTORECLOSE FUNCTIONS (SR760 ONLY),Block Reclosure
Setpoint Information,12A0,S3,MISCELLANEOUS FUNCTIONS,Trigger Trace Memory
Setpoint Information,12A1,S3,MISCELLANEOUS FUNCTIONS,Simulate Fault
Setpoint Information,12A2,S3,MISCELLANEOUS FUNCTIONS,Trigger Data Logger
Setpoint Information,12A3,S3,MISCELLANEOUS FUNCTIONS,Start Demand Interval
Setpoint Information,1300,S4,RELAY 1 TRIP,Relay 1 TRIP Seal In Time
Setpoint Information,1310,S4,RELAY 2 CLOSE,Relay 2 CLOSE Seal In Time
Setpoint Information,1320,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1321,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1322,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1323,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1324,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1325,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1326,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1327,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Name (8 words)
Setpoint Information,1328,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Non-operated State
Setpoint Information,1329,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Output Type
Setpoint Information,132A,S4,RELAY 3 AUXILIARY,Relay 3 AUXILIARY Pulse Dwell Time
Setpoint Information,1330,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1331,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1332,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1333,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1334,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1335,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1336,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1337,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Name (8 words)
Setpoint Information,1338,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Non-operated State
Setpoint Information,1339,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Output Type
Setpoint Information,133A,S4,RELAY 4 AUXILIARY,Relay 4 AUXILIARY Pulse Dwell Time
Setpoint Information,1340,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1341,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1342,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1343,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1344,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1345,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1346,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1347,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Name (8 words)
Setpoint Information,1348,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Non-operated State
Setpoint Information,1349,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Output Type
Setpoint Information,134A,S4,RELAY 5 AUXILIARY,Relay 5 AUXILIARY Pulse Dwell Time
Setpoint Information,1350,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1351,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1352,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1353,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1354,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1355,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1356,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1357,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Name (8 words)
Setpoint Information,1358,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Non-operated State
Setpoint Information,1359,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Output Type
Setpoint Information,135A,S4,RELAY 6 AUXILIARY,Relay 6 AUXILIARY Pulse Dwell Time
Setpoint Information,1360,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1361,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1362,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1363,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1364,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1365,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1366,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1367,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Name (8 words)
Setpoint Information,1368,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Non-operated State
Setpoint Information,1369,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Output Type
Setpoint Information,136A,S4,RELAY 7 AUXILIARY,Relay 7 AUXILIARY Pulse Dwell Time
Setpoint Information,1370,S3,USER INPUT I,User Input I Name (9 registers)
Setpoint Information,1379,S3,USER INPUT I,User Input I Source
Setpoint Information,137A,S3,USER INPUT I,User Input I Function
Setpoint Information,137B,S3,USER INPUT I,User Input I Relays
Setpoint Information,137C,S3,USER INPUT I,User Input I Delay
Setpoint Information,1380,S3,USER INPUT J,User Input J Name (9 registers)
Setpoint Information,1389,S3,USER INPUT J,User Input J Source
Setpoint Information,138A,S3,USER INPUT J,User Input J Function
Setpoint Information,138B,S3,USER INPUT J,User Input J Relays
Setpoint Information,138C,S3,USER INPUT J,User Input J Delay
Setpoint Information,1390,S3,USER INPUT K,User Input K Name (9 registers)
Setpoint Information,1399,S3,USER INPUT K,User Input K Source
Setpoint Information,139A,S3,USER INPUT K,User Input K Function
Setpoint Information,139B,S3,USER INPUT K,User Input K Relays
Setpoint Information,139C,S3,USER INPUT K,User Input K Delay
Setpoint Information,13A0,S3,USER INPUT L,User Input L Name (9 registers)
Setpoint Information,13A9,S3,USER INPUT L,User Input L Source
Setpoint Information,13AA,S3,USER INPUT L,User Input L Function
Setpoint Information,13AB,S3,USER INPUT L,User Input L Relays
Setpoint Information,13AC,S3,USER INPUT L,User Input L Delay
Setpoint Information,13B0,S3,USER INPUT M,User Input M Name (9 registers)
Setpoint Information,13B9,S3,USER INPUT M,User Input M Source
Setpoint Information,13BA,S3,USER INPUT M,User Input M Function
Setpoint Information,13BB,S3,USER INPUT M,User Input M Relays
Setpoint Information,13BC,S3,USER INPUT M,User Input M Delay
Setpoint Information,13C0,S3,USER INPUT N,User Input N Name (9 registers)
Setpoint Information,13C9,S3,USER INPUT N,User Input N Source
Setpoint Information,13CA,S3,USER INPUT N,User Input N Function
Setpoint Information,13CB,S3,USER INPUT N,User Input N Relays
Setpoint Information,13CC,S3,USER INPUT N,User Input N Delay
Setpoint Information,13D0,S3,USER INPUT O,User Input O Name (9 registers)
Setpoint Information,13D9,S3,USER INPUT O,User Input O Source
Setpoint Information,13DA,S3,USER INPUT O,User Input O Function
Setpoint Information,13DB,S3,USER INPUT O,User Input O Relays
Setpoint Information,13DC,S3,USER INPUT O,User Input O Delay
Setpoint Information,13E0,S3,USER INPUT P,User Input P Name (9 registers)
Setpoint Information,13E9,S3,USER INPUT P,User Input P Source
Setpoint Information,13EA,S3,USER INPUT P,User Input P Function
Setpoint Information,13EB,S3,USER INPUT P,User Input P Relays
Setpoint Information,13EC,S3,USER INPUT P,User Input P Delay
Setpoint Information,13F0,S3,USER INPUT Q,User Input Q Name (9 registers)
Setpoint Information,13F9,S3,USER INPUT Q,User Input Q Source
Setpoint Information,13FA,S3,USER INPUT Q,User Input Q Function
Setpoint Information,13FB,S3,USER INPUT Q,User Input Q Relays
Setpoint Information,13FC,S3,USER INPUT Q,User Input Q Delay
Setpoint Information,1400,S3,USER INPUT R,User Input R Name (9 registers)
Setpoint Information,1409,S3,USER INPUT R,User Input R Source
Setpoint Information,140A,S3,USER INPUT R,User Input R Function
Setpoint Information,140B,S3,USER INPUT R,User Input R Relays
Setpoint Information,140C,S3,USER INPUT R,User Input R Delay
Setpoint Information,1410,S3,USER INPUT S,User Input S Name (9 registers)
Setpoint Information,1419,S3,USER INPUT S,User Input S Source
Setpoint Information,141A,S3,USER INPUT S,User Input S Function
Setpoint Information,141B,S3,USER INPUT S,User Input S Relays
Setpoint Information,141C,S3,USER INPUT S,User Input S Delay
Setpoint Information,1420,S3,USER INPUT T,User Input T Name (9 registers)
Setpoint Information,1429,S3,USER INPUT T,User Input T Source
Setpoint Information,142A,S3,USER INPUT T,User Input T Function
Setpoint Information,142B,S3,USER INPUT T,User Input T Relays
Setpoint Information,142C,S3,USER INPUT T,User Input T Delay
Setpoint Information,1430,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.03 x PU
Setpoint Information,1431,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.05 x PU
Setpoint Information,1432,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.10 x PU
Setpoint Information,1433,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.20 x PU
Setpoint Information,1434,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.30 x PU
Setpoint Information,1435,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.40 x PU
Setpoint Information,1436,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.50 x PU
Setpoint Information,1437,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.60 x PU
Setpoint Information,1438,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.70 x PU
Setpoint Information,1439,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.80 x PU
Setpoint Information,143A,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 1.90 x PU
Setpoint Information,143B,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.00 x PU
Setpoint Information,143C,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.10 x PU
Setpoint Information,143D,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.20 x PU
Setpoint Information,143E,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.30 x PU
Setpoint Information,143F,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.40 x PU
Setpoint Information,1440,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.50 x PU
Setpoint Information,1441,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.60 x PU
Setpoint Information,1442,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.70 x PU
Setpoint Information,1443,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.80 x PU
Setpoint Information,1444,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 2.90 x PU
Setpoint Information,1445,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.00 x PU
Setpoint Information,1446,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.10 x PU
Setpoint Information,1447,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.20 x PU
Setpoint Information,1448,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.30 x PU
Setpoint Information,1449,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.40 x PU
Setpoint Information,144A,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.50 x PU
Setpoint Information,144B,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.60 x PU
Setpoint Information,144C,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.70 x PU
Setpoint Information,144D,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.80 x PU
Setpoint Information,144E,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 3.90 x PU
Setpoint Information,144F,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.00 x PU
Setpoint Information,1450,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.10 x PU
Setpoint Information,1451,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.20 x PU
Setpoint Information,1452,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.30 x PU
Setpoint Information,1453,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.40 x PU
Setpoint Information,1454,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.50 x PU
Setpoint Information,1455,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.60 x PU
Setpoint Information,1456,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.70 x PU
Setpoint Information,1457,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.80 x PU
Setpoint Information,1458,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 4.90 x PU
Setpoint Information,1459,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.00 x PU
Setpoint Information,145A,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.10 x PU
Setpoint Information,145B,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.20 x PU
Setpoint Information,145C,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.30 x PU
Setpoint Information,145D,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.40 x PU
Setpoint Information,145E,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.50 x PU
Setpoint Information,145F,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.60 x PU
Setpoint Information,1460,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.70 x PU
Setpoint Information,1461,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.80 x PU
Setpoint Information,1462,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 5.90 x PU
Setpoint Information,1463,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 6.00 x PU
Setpoint Information,1464,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 6.50 x PU
Setpoint Information,1465,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 7.00 x PU
Setpoint Information,1466,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 7.50 x PU
Setpoint Information,1467,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 8.00 x PU
Setpoint Information,1468,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 8.50 x PU
Setpoint Information,1469,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 9.00 x PU
Setpoint Information,146A,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 9.50 x PU
Setpoint Information,146B,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 10.0 x PU
Setpoint Information,146C,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 10.5 x PU
Setpoint Information,146D,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 11.0 x PU
Setpoint Information,146E,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 11.5 x PU
Setpoint Information,146F,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 12.0 x PU
Setpoint Information,1470,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 12.5 x PU
Setpoint Information,1471,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 13.0 x PU
Setpoint Information,1472,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 13.5 x PU
Setpoint Information,1473,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 14.0 x PU
Setpoint Information,1474,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 14.5 x PU
Setpoint Information,1475,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 15.0 x PU
Setpoint Information,1476,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 15.5 x PU
Setpoint Information,1477,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 16.0 x PU
Setpoint Information,1478,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 16.5 x PU
Setpoint Information,1479,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 17.0 x PU
Setpoint Information,147A,S2,FLEXCURVE A TRIP TIMES,FlexCurve A Trip Time at 17.5 x PU
